Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
"The negative is the British accents, however, Hermione is highly attractive and it makes up for some of that.","Hermione is a highly attractive person, even though the negative accents are due to British accents.","Hermione is a highly attractive person, even though the negative accents are due to British accent.","Hermione is a highly attractive person, even though the negative accents are due to British accent.","Hermione is a highly attractive person, even though the negative accents are due to British accent.","British accents are a drawback, but Hermione's beauty makes up for it.","British imitti didn't do the talking and the drooling (there's no denying she'll be blonde too!) Her pretty and pretty accent, Hermione, is a big win, at severing if you're not ugly (it'd cost you tens of millions of pounds at first, but it''at least it didnt make you look like you had b****","British imitti didn't do the talking and the drooling (hey, Hermione is gorgeous and very pretty) but it's a big plus that makes it smooch so lovable."
If it was that successful then it must be worth possessing.,"If it was successful, then it must be worth possessing it because it was successful.","If it was successful, then it must be worth possessing it because it worked.","If it was successful, then it must be worth possessing it because it worked.","If it achieved success, then it must be worth possessing.",Would that successful of a thing nectar[sic] now to make it 'wonder-worx-loyal from owning one for-profit/she[/url] any more question or supposing she could enjoin in heaven someday?,"Would that successful of you to that to you then make it a ""wow"" that it's really worth own[update]!","Would that successful of you to that to the fullest ex nihild, then must be something to be proud of."
"There are those that wish to extend the season to an entire year, and that is the reason for the break and vacation time.","Some individuals intend to lengthen the season by a full year, and that is why the holiday and vacation time are provided.","Some individuals intend to lengthen the season by a full year, and that is why the holiday and vacation time are provided.","Some individuals intend to lengthen the season by a full year, and that is why the holiday and vacation time are provided.","Some individuals desire to extend the season by a full year, and that is why the break and vacation time are provided.","Individuals also yo choose to extend the season by a year, and that is the reason for the holiday and vacation season.","Individuals also yo choose to slather the season for an entire year, and that's the justification for the lull and vacated day, for a different type of holiday and holiday season, i.e.","Individuals also yo choose to slather the season for an year, and that's the justification for the lull and vacasion vacation."
I found 24 to be politically conservative in nature.,Politically conservative was the name of 24.,Politically conservative was the term used to describe 24.,Politically conservative was the term used to describe 24.,Politically conservative was the identity of 24.,"24 also sported a teeming with conservative cynical leanungs on the part of me, I found 24 to be just like that!","24 also sported a teeming with conservative cynical leek and nay say in the right-of-your-single when I saw 24 on TV and in bed with Bill Gates, et ceteran and gay clinton and party-plugging and, by the way, gay liberation re-contestation in school was backed by strong, life-affirmING le","24 also sported a teeming with conservative cynical leek and nappy white kitty, I found it to be true of course, if you could call 24 politcing, or at the rihanna, conservative, and right wing, in the very practition that drew y'all to the polls and said it was the best way to go"
"I know, but I can not remember.","I know, but I cannot recollect.","I know, but I cannot recollect.","I know, but I cannot recollect.","I know, but I cannot recollect.","remember it to my computer, I know, and I can't remember'.","remember it to my computer, I know, and I can''t remember.","remember it to my computer, I know, and I can''t remember."
This happens only after having seven burritos.,Only after consuming seven burritos will this occur.,Only after consuming seven burritos will this occur.,Only after consuming seven burritos will this occur.,Only after consuming seven burritos will this occur.,"After you top that one eat (seven burritos, you cranked up a whole lot! :)",After you top that one churrito (seven burroos) off you just had to do this.,After you top that one churrito (seven burroos in total! :)... this only happened after you had seven of those!
Bad women seem good for pornographic movies.,Women who are not good at pornographic movies often appear attractive in those films.,Women who are not good at pornographic movies often appear attractive in those films.,Women who are not good at pornographic movies often appear attractive in those films.,Women who are not good at pornographic movies often appear attractive in those films.,Bad female performatns look good all the same in pornographic movies?,"Bad girl just look pretty for pornographic movies, ehh?","Bad girl just look pretty for pornographic movies, uglier, ""well-advanced brunette, just heck of a lot better in biz."
"Yes, look at Anjelina and look at the movie.","Yes, take a look at Anjelina and watch the movie.","Yes, take a look at Anjelina and watch the movie.","Yes, take a look at Anjelina and watch the movie.","Yes, take a look at Anjelina and watch the movie.","Yes you heard it right, look at the movie, watch the Anjelina and look, yes you did.","Yes you heard it right, look up Anjelina and up next to the movie.","Yes you heard it right, look up Anjelina and up the movie."
I believe that you mean the television series.,I think you are referring to the TV series.,I think you are referring to the TV series.,I believe your statement is related to the TV show.,I believe your statement is related to the TV show.,"You said that you're elaborating on the fact that what you said and the one you then rehearsed on TV?""",You said that you're equine talking about the TV show?,"Yes you heard me and I mean the tv show."""
I do not think it is important because she is hot.,"I do not believe it matters much, she is hot.",I do not consider it important because of her attractiveness.,I do not consider it important because of her attractiveness.,I believe it is insignificant because of her attractiveness.,"She really shine[sic]. I don't think it matters much, girl, she's pretty hot.","She really hot, I don't care if it's of a bad thing because I think she'd be pretty darn hot.","She really hot, I don't care, that's the only thing that matters, and I think it'll just be a big deal when she'd be so hot."
"Bart Simpson is excellent, but Bugs Bunny is a classic.","Bart Simpson is superb, but Bugs Bunny is a workhorse.","Bart Simpson is superb, but Bugs Bunny is a workhorse.","Bart Simpson is superb, but Bugs Bunny is a workhorse.","Bart Simpson is superb, but Bugs Bunny is a workhorse.","Bart Simpson shine[laughs*******] Bugs Bunny is a classic, while Bartian Simpson is an excellency.",Bug also nihiews in Bugs Bunny.,Bug also nihiews in Bugs Bunny.
