Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
Ha ha. Got to give credit were credit is due.,Ha ha. I need to give credit. What credit is due?,I'm not sure where to give credit. Ha ha. I have to acknowledge that.,I'm assuming you're giving credit where it should be.,I'm assuming you're giving credit where it should be.,Wouldn't even give credit if it exists.,Wouldn't even give credit if it exists.,Wouldn't even give credit if someone credited me. Ha ha.
Favorites: My Chemical Romance or Avenge Sevenfold,My Chemical Romance or Avenge Sevenfold?,My Chemical Romance or Avenge Sevenfold is my preferred option.,My Chemical Romance or Avenge Sevenfold is my preferred option in a love-filled due to my chemical romance.,My Chemical Romance or Avenge Sevenfold is my preferred fare for a chemical romance.,Would You Rather Be My Chemical Romance or Avenge Sevenfold?,Would You Rather Be My Chemical Romance or Avenge Sevenfold?,"Would You Be Mine: The Chemical Romance (Big Shot) - Avenge Sevenfold (Feet Apart) (My Chemical Love) ""Stretch Out Seventime"" (Third Party Favorite)?"
"For sure, 9pm was very hard.",9pm was a very tough time.,I was having a very hard time at 9pm.,I was having a very hard time at 9pm.,I was having a very hard time at 9pm.,9pm was extremely arduous.,9pm was already proving drearily hot.,9pm was already proving impossible to beat with the clock.
I think she is unvirtuous.,I think she is untouchable.,I think she is unkind.,I consider her to be unkind.,I consider her to be unkind.,She cannot be defended.,The only thing standing in my sight is her shit.,The only thing standing in my sight is her culpability.
On the third day I received the movie they sent.,The movie was sent to me on the third day and I received it on the third day.,I received the movie they initially sent me on the third day and it was sent out the next day.,I received the movie they initially sent me on the third day and it was sent out the next day.,I received the movie that was initially sent to me on the third day.,"The movie was sent out by them first, one day early, and delivered right away.","The movie was sent out by email on the third day, it was good.",The movie was packed in ten days and I got it the third day after they sent it.
You have to give credit when it is earned.,Crediting yourself when it counts is important.,"When you have earned credit, you must give it.","When it counts, you must give credit.","When it counts, you must give credit.",The only way to prove it is through credit.,The only way to prove it is through credit.,The only way to win is based solely on one's ability.
Do you prefer Avenge Sevenfold or My Chemical Romance?,"Which one do you think is the better option, Avenge Sevenfold or My Chemical Romance?","Which one do you think is the better option, Avenge Sevenfold or My Chemical Romance?","Which one do you think is the better option, Avenge Sevenfold or My Chemical Romance?",Which of the two do you think is the better option: Avenge Sevenfold or My Chemical Romance?,Would you choose Avenge Sevenfold or My Chemical Romance?,Would you buy me ONE? Avenge Sevenfold or My Chemical Romance?,Would you buy me ONE? Avenge Sevenfold or My Chemical Romance?
9 pm was a difficult time.,9 pm was a challenging time.,"At 9 pm, it was a challenging time.","At 9 pm, it was a challenging time.","At exactly 9:30 pm, it was a challenging time.",9 pm was incredibly hot.,9 pm was already ardent.,9 pm was already ardent.
Her intention was that he should remove the flags.,Her intention was that he should take the flags off.,Her intention was that he should take the flags off.,Her intention was that he should take the flags off.,Her intention was that he should take the flags off.,She said it' d u pick up the flags.,The only thing he wanted to do - dismantle all the flags – was to cut them off.,The only thing he wanted to do'move all the flags away' was clear - she wanted her to remove them.
"In my opinion, the band is quite enjoyable.",I think the band is quite enjoyable as a band.,I think the band is quite enjoyable as a band.,I think the band is quite enjoyable as a band.,I think the band is quite enjoyable as a band.,"band is actually pretty good,' I.","band is actually pretty good,'"" I.","band is actually pretty good,'"" I."
How creative do you think people were in the 1960s?,"In the 1960s, how much of a role did creativity play in society?","In the 1960s, how much of a role did creativity play in society?","In the 1960s, how much of a role did creativity play in society?","In your view, how much of a creative influence did people have during the 1960s?",Would you be eloOND to have seen the amount of creativity on show in the 1960s?,Would the decade immediately leading people back in 1960s style be most creative?,Would ever be a person tipped on ice in the face of genius in any industry in America in all its glory in 60s glory?
