Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
"On day three, I finally received the movie they sent me.",The movie they had sent me was finally delivered on the third day.,I finally got the movie they had sent me on the third day.,I finally got the movie they had sent me on the third day.,"I finally got the movie they had sent me, which was sent to me on the third day.","Sadly, the movie they sent me arrived on day three, and I was happy with it.","Sadly, the movie they sent me arrived on day three, and I was happy with it.","Sadly, the movie mailed to me yesterday arrived on day three."
Ha ha. Got to give credit were credit is due.,Ha ha. I need to give credit. What credit is due?,I'm not sure where to give credit. Ha ha. I have to acknowledge that.,I'm assuming to give credit where credit is due.,I'm assuming to give credit where credit is due.,You deserved credit?,You deserved all credit.,You deserved all credit.
Favorites: My Chemical Romance or Avenge Sevenfold,My Chemical Romance or Avenge Sevenfold?,My Chemical Relationce or Avenge Sevenfold?,My Intolerance to My Chemical Romance or To Revenge Sevenfold?,My Intolerance to My Chemical Romance or To Revenge Sevenfold?,Favorite songs: My Chemical Romance or Avenge Sevenfold (left),Favorite songs: My Chemical Romance or Avenge Sevenfold (left),Favorite songs: My Chemical Romance or Avenge Sevenfold (left)
"For sure, 9pm was very hard.",9pm was a very tough time.,It was a very difficult 9pm.,It was a very difficult 9pm.,It was a very difficult 9pm.,9pm was already incredibly hot.,9pm proved extremely icy outside.,9pm proved highly icy outside.
I think she is unvirtuous.,I think she is untouchable.,I think she is unkind.,I think she is unkind.,I think she is untrustworthy.,"Honestly speaking, I do not believe her.","Honestly speaking, I do not believe her.","Honestly speaking, you would never guess who she is."
On the third day I received the movie they sent.,The movie was sent to me on the third day and I received it on the third day.,I received the movie they sent me on the third day and it was sent out the next day.,I received the movie they sent me on the third day and it was sent out the next day.,I received the movie they sent me on the third day and it was sent out the next day.,"Exactly three days after sending me the movie, I received it.",Exactly 3 days after sending me this movie...,"Immediately after receiving movie number one, I received it on day three."
You have to give credit when it is earned.,Crediting yourself when it counts is important.,It's important to acknowledge the fact that it is deserved.,It's important to acknowledge the fact that it is deserved.,It's important to acknowledge the fact that it is deserved.,You humb you when you deserve it.,You humb you when you want to congratulate yourself.,You humb you on top of what you are doing.
Do you prefer Avenge Sevenfold or My Chemical Romance?,"Which one do you think is the better option, Avenge Sevenfold or My Chemical Romance?","Which one do you think is the better option, Avenge Sevenfold or My Chemical Romance?","Which one do you think is the better option, Avenge Sevenfold or My Chemical Romance?","Which one do you think is the better option, Avenge Sevenfold or My Chemical Romance?",Would you choose Avenge Sevenfold or My Chemical Romance?,Would you choose me over Avenge Sevenfold or My Chemical Romance?,Would you choose me over Avenge Sevenfold or My Chemical Romance?
9 pm was a difficult time.,9 pm was a challenging time.,It was a trying time at 9 pm.,It was a trying time at 9 pm.,It was a trying time at 9 pm.,9 pm was incredibly hot.,9 pm was already icy.,9 pm was already icy outside.
Her intention was that he should remove the flags.,Her intention was that he should take the flags off.,Her intention was to have the flags removed by removing them.,Her intention was to have the flags taken down.,Her intention was to have the flags taken down.,She wanted him to strip down the flags.,Putting everything on show he should do - she said 'I want you to do the right thing and take away the flags'.,Putting everything on show he should do - her goal...
"In my opinion, the band is quite enjoyable.",I think the band is quite enjoyable as a band.,"I think the band is quite likable, in my estimation at all.",I think the band is quite likley.,"I think the group is quite likable, in my estimation at all.","band is definitely enjoyable, I think.","band is pretty cool, I think.","band is pretty cool, I think."
How creative do you think people were in the 1960s?,"In the 1960s, how much of a role did creativity play in society?",To what extent did people exhibit creativity during the 1960s?,To what extent did people exhibit creativity during the 1960s?,To what extent did people exhibit creativity during the 1960s?,"During the 1960s, how much of a '60s creativity did people have?",Would you classify everyone as creative during the 1960s?,Would anyone in your immediate 20s have been able to build a game of creativity during the 1960s?
"I prefer to use it for my music, movies, and books.","I use it for my music, movies, and books.","I use it for my music, movies, and books, which is my preferred method.","I use it for my music, movies, and books, which is my preferred method.","I use it for my books, movies, and music, which I prefer using.","Music, movies, and books are all possible uses for me.","Music, movies, books, everything... anything goes on using it.","Music, movies, books, everything... anything goes on using it."
